ticker,pdf_file,page,lines_table_area_share,lines_table_count,share_excl_frames_090,share_excl_frames_080,share_excl_frames_095,largest_table_share,largest_table_cells,n_frames_excluded_090,error
KSS,KSS-KOHL'S-2023.pdf,38,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,39,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,41,0.0697977719405383,1,0.0697977719405383,0.0697977719405383,0.0697977719405383,0.0697977719405383,7,0,
KSS,KSS-KOHL'S-2023.pdf,42,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,43,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,46,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,50,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,52,0.0406625074272132,1,0.0406625074272132,0.0406625074272132,0.0406625074272132,0.0406625074272132,3,0,
KSS,KSS-KOHL'S-2023.pdf,56,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,57,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,58,0.3544000000000001,1,0.3544000000000001,0.3544000000000001,0.3544000000000001,0.3544000000000001,3,0,
KSS,KSS-KOHL'S-2023.pdf,59,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,60,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,64,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,66,0.0,0,0.0,0.0,0.0,0.0,0,0,
KSS,KSS-KOHL'S-2023.pdf,73,0.0,0,0.0,0.0,0.0,0.0,0,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,5,0.0,0,0.0,0.0,0.0,0.0,0,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,10,0.2287433804961379,1,0.2287433804961379,0.2287433804961379,0.2287433804961379,0.2287433804961379,2,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,11,0.4019907407407407,1,0.4019907407407407,0.4019907407407407,0.4019907407407407,0.4019907407407407,3,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,22,0.0,0,0.0,0.0,0.0,0.0,0,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,25,0.1598042929292929,1,0.1598042929292929,0.1598042929292929,0.1598042929292929,0.1598042929292929,2,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,30,0.2644193971991153,1,0.2644193971991153,0.2644193971991153,0.2644193971991153,0.2644193971991153,3,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,31,0.0,0,0.0,0.0,0.0,0.0,0,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,36,0.0,0,0.0,0.0,0.0,0.0,0,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,38,0.0766661766768997,1,0.0766661766768997,0.0766661766768997,0.0766661766768997,0.0766661766768997,2,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,41,0.146780303030303,1,0.146780303030303,0.146780303030303,0.146780303030303,0.146780303030303,2,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,42,0.0,0,0.0,0.0,0.0,0.0,0,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,44,0.1383712121212121,1,0.1383712121212121,0.1383712121212121,0.1383712121212121,0.1383712121212121,2,0,
LEG,LEG-LEGGETT & PLATT INC-2025.pdf,49,0.0412767379679144,1,0.0412767379679144,0.0412767379679144,0.0412767379679144,0.0412767379679144,4,0,
LESL,LESL-LESLIE'S INC-2024.pdf,4,0.0,0,0.0,0.0,0.0,0.0,0,0,
LESL,LESL-LESLIE'S INC-2024.pdf,6,0.0,0,0.0,0.0,0.0,0.0,0,0,
LESL,LESL-LESLIE'S INC-2024.pdf,7,0.0,0,0.0,0.0,0.0,0.0,0,0,
LESL,LESL-LESLIE'S INC-2024.pdf,8,0.0,0,0.0,0.0,0.0,0.0,0,0,
LESL,LESL-LESLIE'S INC-2024.pdf,12,0.0,0,0.0,0.0,0.0,0.0,0,0,
LESL,LESL-LESLIE'S INC-2024.pdf,14,0.0,0,0.0,0.0,0.0,0.0,0,0,
LESL,LESL-LESLIE'S INC-2024.pdf,15,0.3739583333333333,1,0.3739583333333333,0.3739583333333333,0.3739583333333333,0.3739583333333333,2,0,
LESL,LESL-LESLIE'S INC-2024.pdf,20,0.6010305336066813,1,0.6010305336066813,0.6010305336066813,0.6010305336066813,0.6010305336066813,25,0,
LESL,LESL-LESLIE'S INC-2024.pdf,21,0.6842892063498647,1,0.6842892063498647,0.6842892063498647,0.6842892063498647,0.6842892063498647,30,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,3,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,4,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,5,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,7,0.6127755207088627,1,0.6127755207088627,0.6127755207088627,0.6127755207088627,0.6127755207088627,2,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,8,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,10,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,14,0.0267794796431849,1,0.0267794796431849,0.0267794796431849,0.0267794796431849,0.0267794796431849,10,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,17,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,18,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,20,0.0023676785208142,1,0.0023676785208142,0.0023676785208142,0.0023676785208142,0.0023676785208142,2,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,21,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,22,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,25,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,29,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,40,0.0267796750652007,6,0.0267796750652007,0.0267796750652007,0.0267796750652007,0.0080199406745627,5,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,41,0.0176403802283256,3,0.0176403802283256,0.0176403802283256,0.0176403802283256,0.0081674882377243,7,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,45,0.0078166075335036,1,0.0078166075335036,0.0078166075335036,0.0078166075335036,0.0078166075335036,8,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,46,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,49,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,52,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,53,0.0078166075335036,1,0.0078166075335036,0.0078166075335036,0.0078166075335036,0.0078166075335036,8,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,55,0.4941366251815356,1,0.4941366251815356,0.4941366251815356,0.4941366251815356,0.4941366251815356,6,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,56,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,58,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,61,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,62,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,63,0.0188337220207861,3,0.0188337220207861,0.0188337220207861,0.0188337220207861,0.0082825697351389,6,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,65,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,66,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,67,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,68,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,70,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,71,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,72,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,73,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,74,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,75,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2021.pdf,77,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,3,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,4,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,5,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,9,0.1770191052469135,4,0.1770191052469135,0.1770191052469135,0.1770191052469135,0.0442547763117283,2,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,10,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,13,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,22,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,23,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,25,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,28,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,29,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,30,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,32,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,33,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,38,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,40,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,42,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,43,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,49,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,51,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,52,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,53,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,54,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,56,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,58,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,59,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,61,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,62,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,64,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,65,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,66,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,67,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,68,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,71,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,73,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,74,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,77,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,78,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,79,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,80,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,82,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,84,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,85,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,87,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,89,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,90,0.0,0,0.0,0.0,0.0,0.0,0,0,
LULU,LULU-LULULEMON ATHLETICA INC-2022.pdf,91,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,3,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,15,0.9539083333333334,1,0.0,0.0,0.0,0.9539083333333334,4,1,
LZB,LZB-LA-Z-BOY INC-2023.pdf,16,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,31,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,39,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,40,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,41,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,42,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,43,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,44,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,45,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,53,0.4279035391008278,2,0.4279035391008278,0.4279035391008278,0.4279035391008278,0.4243198828647167,25,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,57,0.7197832450282804,1,0.7197832450282804,0.7197832450282804,0.7197832450282804,0.7197832450282804,50,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,58,0.5932377601711463,1,0.5932377601711463,0.5932377601711463,0.5932377601711463,0.5932377601711463,23,0,
LZB,LZB-LA-Z-BOY INC-2023.pdf,59,0.482647836702342,1,0.482647836702342,0.482647836702342,0.482647836702342,0.482647836702342,33,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,4,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,7,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,8,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,10,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,11,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,13,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,14,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,16,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,20,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,21,0.0,0,0.0,0.0,0.0,0.0,0,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,27,0.5435580773484802,1,0.5435580773484802,0.5435580773484802,0.5435580773484802,0.5435580773484802,25,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,28,0.57967917937015,1,0.57967917937015,0.57967917937015,0.57967917937015,0.57967917937015,31,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,29,0.470881171786382,1,0.470881171786382,0.470881171786382,0.470881171786382,0.470881171786382,31,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,30,0.5393866688987565,1,0.5393866688987565,0.5393866688987565,0.5393866688987565,0.5393866688987565,31,0,
LZB,LZB-LA-Z-BOY INC-2025.pdf,32,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2021.pdf,4,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2021.pdf,5,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2021.pdf,7,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,3,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,6,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,7,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,15,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,20,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,22,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,23,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,29,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,36,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,38,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,39,0.0675597993473955,1,0.0675597993473955,0.0675597993473955,0.0675597993473955,0.0675597993473955,16,0,
M,M-MACY'S INC-2024.pdf,41,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,42,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,43,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,44,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,45,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,48,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,52,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,53,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,54,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,55,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,57,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,60,0.0122400167370188,1,0.0122400167370188,0.0122400167370188,0.0122400167370188,0.0122400167370188,3,0,
M,M-MACY'S INC-2024.pdf,63,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,64,0.0,0,0.0,0.0,0.0,0.0,0,0,
M,M-MACY'S INC-2024.pdf,66,0.0,0,0.0,0.0,0.0,0.0,0,0,
MELI,MELI-MERCADOLIBRE-2022.pdf,2,1.0358681929243607,6,0.0235010054243608,0.0235010054243608,0.0235010054243608,1.0123671875,3,1,
MELI,MELI-MERCADOLIBRE-2022.pdf,5,0.0228671392337155,5,0.0228671392337155,0.0228671392337155,0.0228671392337155,0.0051624597237723,3,0,
MELI,MELI-MERCADOLIBRE-2022.pdf,6,0.0228671392337155,5,0.0228671392337155,0.0228671392337155,0.0228671392337155,0.0051624597237723,3,0,
MELI,MELI-MERCADOLIBRE-2022.pdf,22,1.0357986749348955,6,1.0357986749348955,1.0357986749348955,1.0357986749348955,1.0123671875,6,0,
MELI,MELI-MERCADOLIBRE-2022.pdf,27,0.0228671392337155,5,0.0228671392337155,0.0228671392337155,0.0228671392337155,0.0051624597237723,3,0,
MELI,MELI-MERCADOLIBRE-2025.pdf,4,1.0177141203703703,1,1.0177141203703703,1.0177141203703703,1.0177141203703703,1.0177141203703703,8,0,
MELI,MELI-MERCADOLIBRE-2025.pdf,5,1.2140303696952162,2,0.2145222075617284,0.2145222075617284,0.2145222075617284,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,6,1.4944177742042823,2,0.4949096120707947,0.4949096120707947,0.4949096120707947,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,9,1.1265068672839509,1,1.1265068672839509,1.1265068672839509,1.1265068672839509,1.1265068672839509,18,0,
MELI,MELI-MERCADOLIBRE-2025.pdf,11,1.5187090236304015,2,0.5192008614969137,0.5192008614969137,0.5192008614969137,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,13,1.6469113179976853,2,0.6474031558641975,0.6474031558641975,0.6474031558641975,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,14,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,16,1.2007565783998844,2,0.2012484162663966,0.2012484162663966,0.2012484162663966,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,17,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,18,1.5263170226297262,2,0.5268088604962385,0.5268088604962385,0.5268088604962385,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,19,1.4862830369290123,2,0.4867748747955247,0.4867748747955247,0.4867748747955247,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,20,1.3594619603587963,2,0.3599537982253086,0.3599537982253086,0.3599537982253086,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,21,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,24,1.3923627436316068,3,0.3928545814981192,0.3928545814981192,0.3928545814981192,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,27,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,28,1.4869401324990354,2,0.4874319703655478,0.4874319703655478,0.4874319703655478,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,29,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,30,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,34,1.0393617091049383,1,1.0393617091049383,1.0393617091049383,1.0393617091049383,1.0393617091049383,17,0,
MELI,MELI-MERCADOLIBRE-2025.pdf,37,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,39,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,40,1.708477225597994,2,0.7089690634645062,0.7089690634645062,0.7089690634645062,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,41,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,43,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,49,1.104908432195216,1,1.104908432195216,1.104908432195216,1.104908432195216,1.104908432195216,16,0,
MELI,MELI-MERCADOLIBRE-2025.pdf,50,1.3937906901041668,2,0.394282527970679,0.394282527970679,0.394282527970679,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,51,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,53,1.293300764814815,2,0.2937926026813272,0.2937926026813272,0.2937926026813272,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,55,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,56,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,57,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
MELI,MELI-MERCADOLIBRE-2025.pdf,58,1.08503278669946,1,1.08503278669946,1.08503278669946,1.08503278669946,1.08503278669946,20,0,
MELI,MELI-MERCADOLIBRE-2025.pdf,59,0.9995081621334876,1,0.0,0.0,0.0,0.9995081621334876,3,1,
