company,section_code,char_count,file
REAL,Item_9C,124,data\03_sections\REAL__10-K__0001573221-25-000013__Item_9C.txt
REAL,Item_10,311,data\03_sections\REAL__10-K__0001573221-25-000013__Item_10.txt
REAL,Item_11,131,data\03_sections\REAL__10-K__0001573221-25-000013__Item_11.txt
REAL,Item_12,203,data\03_sections\REAL__10-K__0001573221-25-000013__Item_12.txt
REAL,Item_13,182,data\03_sections\REAL__10-K__0001573221-25-000013__Item_13.txt
REAL,Item_14,278,data\03_sections\REAL__10-K__0001573221-25-000013__Item_14.txt
REAL,Item_15,308,data\03_sections\REAL__10-K__0001573221-25-000013__Item_15.txt
REAL,Item_16,793,data\03_sections\REAL__10-K__0001573221-25-000013__Item_16.txt
REAL,Signatures,100869,data\03_sections\REAL__10-K__0001573221-25-000013__Signatures.txt
REAL,HEADER,31948,data\03_sections\REAL__10-K__0001573221-26-000010__HEADER.txt
REAL,Item_1,22773,data\03_sections\REAL__10-K__0001573221-26-000010__Item_1.txt
REAL,Item_1A,105028,data\03_sections\REAL__10-K__0001573221-26-000010__Item_1A.txt
REAL,Item_1B,42,data\03_sections\REAL__10-K__0001573221-26-000010__Item_1B.txt
REAL,Item_1C,7894,data\03_sections\REAL__10-K__0001573221-26-000010__Item_1C.txt
REAL,Item_2,659,data\03_sections\REAL__10-K__0001573221-26-000010__Item_2.txt
REAL,Item_3,6301,data\03_sections\REAL__10-K__0001573221-26-000010__Item_3.txt
REAL,Item_4,68,data\03_sections\REAL__10-K__0001573221-26-000010__Item_4.txt
REAL,Item_5,2154,data\03_sections\REAL__10-K__0001573221-26-000010__Item_5.txt
REAL,Item_6,38,data\03_sections\REAL__10-K__0001573221-26-000010__Item_6.txt
REAL,Item_7,49480,data\03_sections\REAL__10-K__0001573221-26-000010__Item_7.txt
REAL,Item_7A,923,data\03_sections\REAL__10-K__0001573221-26-000010__Item_7A.txt
REAL,Item_8,189,data\03_sections\REAL__10-K__0001573221-26-000010__Item_8.txt
REAL,Item_9,100,data\03_sections\REAL__10-K__0001573221-26-000010__Item_9.txt
REAL,Item_9A,4736,data\03_sections\REAL__10-K__0001573221-26-000010__Item_9A.txt
REAL,Item_9B,297,data\03_sections\REAL__10-K__0001573221-26-000010__Item_9B.txt
REAL,Item_9C,124,data\03_sections\REAL__10-K__0001573221-26-000010__Item_9C.txt
REAL,Item_10,311,data\03_sections\REAL__10-K__0001573221-26-000010__Item_10.txt
REAL,Item_11,131,data\03_sections\REAL__10-K__0001573221-26-000010__Item_11.txt
REAL,Item_12,203,data\03_sections\REAL__10-K__0001573221-26-000010__Item_12.txt
REAL,Item_13,182,data\03_sections\REAL__10-K__0001573221-26-000010__Item_13.txt
REAL,Item_14,278,data\03_sections\REAL__10-K__0001573221-26-000010__Item_14.txt
REAL,Item_15,308,data\03_sections\REAL__10-K__0001573221-26-000010__Item_15.txt
REAL,Item_16,772,data\03_sections\REAL__10-K__0001573221-26-000010__Item_16.txt
REAL,Signatures,105205,data\03_sections\REAL__10-K__0001573221-26-000010__Signatures.txt
REBN,HEADER,7130,data\03_sections\REBN__10-K__0001213900-24-026917__HEADER.txt
REBN,Item_1,23164,data\03_sections\REBN__10-K__0001213900-24-026917__Item_1.txt
REBN,Item_1A,126345,data\03_sections\REBN__10-K__0001213900-24-026917__Item_1A.txt
REBN,Item_1B,42,data\03_sections\REBN__10-K__0001213900-24-026917__Item_1B.txt
REBN,Item_1C,3132,data\03_sections\REBN__10-K__0001213900-24-026917__Item_1C.txt
REBN,Item_2,248,data\03_sections\REBN__10-K__0001213900-24-026917__Item_2.txt
REBN,Item_3,646,data\03_sections\REBN__10-K__0001213900-24-026917__Item_3.txt
REBN,Item_4,52,data\03_sections\REBN__10-K__0001213900-24-026917__Item_4.txt
REBN,Item_5,1807,data\03_sections\REBN__10-K__0001213900-24-026917__Item_5.txt
REBN,Item_6,18,data\03_sections\REBN__10-K__0001213900-24-026917__Item_6.txt
REBN,Item_7,20929,data\03_sections\REBN__10-K__0001213900-24-026917__Item_7.txt
REBN,Item_7A,250,data\03_sections\REBN__10-K__0001213900-24-026917__Item_7A.txt
REBN,Item_8,211,data\03_sections\REBN__10-K__0001213900-24-026917__Item_8.txt
REBN,Item_9,101,data\03_sections\REBN__10-K__0001213900-24-026917__Item_9.txt
REBN,Item_9A,4970,data\03_sections\REBN__10-K__0001213900-24-026917__Item_9A.txt
REBN,Item_9B,342,data\03_sections\REBN__10-K__0001213900-24-026917__Item_9B.txt
REBN,Item_9C,108,data\03_sections\REBN__10-K__0001213900-24-026917__Item_9C.txt
REBN,Item_10,16955,data\03_sections\REBN__10-K__0001213900-24-026917__Item_10.txt
REBN,Item_11,3252,data\03_sections\REBN__10-K__0001213900-24-026917__Item_11.txt
REBN,Item_12,1120,data\03_sections\REBN__10-K__0001213900-24-026917__Item_12.txt
REBN,Item_13,6174,data\03_sections\REBN__10-K__0001213900-24-026917__Item_13.txt
REBN,Item_14,3333,data\03_sections\REBN__10-K__0001213900-24-026917__Item_14.txt
REBN,Item_15,439,data\03_sections\REBN__10-K__0001213900-24-026917__Item_15.txt
REBN,Item_16,35305,data\03_sections\REBN__10-K__0001213900-24-026917__Item_16.txt
REBN,Signatures,5948,data\03_sections\REBN__10-K__0001213900-24-026917__Signatures.txt
REBN,HEADER,6772,data\03_sections\REBN__10-K__0001213900-25-026307__HEADER.txt
REBN,Item_1,24486,data\03_sections\REBN__10-K__0001213900-25-026307__Item_1.txt
REBN,Item_1A,135101,data\03_sections\REBN__10-K__0001213900-25-026307__Item_1A.txt
REBN,Item_1B,42,data\03_sections\REBN__10-K__0001213900-25-026307__Item_1B.txt
REBN,Item_1C,3132,data\03_sections\REBN__10-K__0001213900-25-026307__Item_1C.txt
REBN,Item_2,275,data\03_sections\REBN__10-K__0001213900-25-026307__Item_2.txt
REBN,Item_3,1704,data\03_sections\REBN__10-K__0001213900-25-026307__Item_3.txt
REBN,Item_4,62,data\03_sections\REBN__10-K__0001213900-25-026307__Item_4.txt
REBN,Item_5,3046,data\03_sections\REBN__10-K__0001213900-25-026307__Item_5.txt
REBN,Item_6,18,data\03_sections\REBN__10-K__0001213900-25-026307__Item_6.txt
REBN,Item_7,16352,data\03_sections\REBN__10-K__0001213900-25-026307__Item_7.txt
REBN,Item_7A,250,data\03_sections\REBN__10-K__0001213900-25-026307__Item_7A.txt
REBN,Item_8,211,data\03_sections\REBN__10-K__0001213900-25-026307__Item_8.txt
REBN,Item_9,101,data\03_sections\REBN__10-K__0001213900-25-026307__Item_9.txt
REBN,Item_9A,4977,data\03_sections\REBN__10-K__0001213900-25-026307__Item_9A.txt
REBN,Item_9B,341,data\03_sections\REBN__10-K__0001213900-25-026307__Item_9B.txt
REBN,Item_9C,108,data\03_sections\REBN__10-K__0001213900-25-026307__Item_9C.txt
REBN,Item_10,16553,data\03_sections\REBN__10-K__0001213900-25-026307__Item_10.txt
REBN,Item_11,3763,data\03_sections\REBN__10-K__0001213900-25-026307__Item_11.txt
REBN,Item_12,1113,data\03_sections\REBN__10-K__0001213900-25-026307__Item_12.txt
REBN,Item_13,5952,data\03_sections\REBN__10-K__0001213900-25-026307__Item_13.txt
REBN,Item_14,1810,data\03_sections\REBN__10-K__0001213900-25-026307__Item_14.txt
REBN,Item_15,458,data\03_sections\REBN__10-K__0001213900-25-026307__Item_15.txt
REBN,Item_16,44021,data\03_sections\REBN__10-K__0001213900-25-026307__Item_16.txt
REBN,Signatures,11263,data\03_sections\REBN__10-K__0001213900-25-026307__Signatures.txt
REBN,HEADER,6687,data\03_sections\REBN__10-K__0001213900-26-046490__HEADER.txt
REBN,Item_1,22921,data\03_sections\REBN__10-K__0001213900-26-046490__Item_1.txt
REBN,Item_1A,132279,data\03_sections\REBN__10-K__0001213900-26-046490__Item_1A.txt
REBN,Item_1B,42,data\03_sections\REBN__10-K__0001213900-26-046490__Item_1B.txt
REBN,Item_1C,3131,data\03_sections\REBN__10-K__0001213900-26-046490__Item_1C.txt
REBN,Item_2,264,data\03_sections\REBN__10-K__0001213900-26-046490__Item_2.txt
REBN,Item_3,1704,data\03_sections\REBN__10-K__0001213900-26-046490__Item_3.txt
REBN,Item_4,62,data\03_sections\REBN__10-K__0001213900-26-046490__Item_4.txt
REBN,Item_5,2999,data\03_sections\REBN__10-K__0001213900-26-046490__Item_5.txt
REBN,Item_6,18,data\03_sections\REBN__10-K__0001213900-26-046490__Item_6.txt
REBN,Item_7,25471,data\03_sections\REBN__10-K__0001213900-26-046490__Item_7.txt
REBN,Item_7A,250,data\03_sections\REBN__10-K__0001213900-26-046490__Item_7A.txt
REBN,Item_8,211,data\03_sections\REBN__10-K__0001213900-26-046490__Item_8.txt
REBN,Item_9,101,data\03_sections\REBN__10-K__0001213900-26-046490__Item_9.txt
REBN,Item_9A,5638,data\03_sections\REBN__10-K__0001213900-26-046490__Item_9A.txt
REBN,Item_9B,341,data\03_sections\REBN__10-K__0001213900-26-046490__Item_9B.txt
REBN,Item_9C,108,data\03_sections\REBN__10-K__0001213900-26-046490__Item_9C.txt
REBN,Item_10,17618,data\03_sections\REBN__10-K__0001213900-26-046490__Item_10.txt
REBN,Item_11,3217,data\03_sections\REBN__10-K__0001213900-26-046490__Item_11.txt
REBN,Item_12,1132,data\03_sections\REBN__10-K__0001213900-26-046490__Item_12.txt
REBN,Item_13,5972,data\03_sections\REBN__10-K__0001213900-26-046490__Item_13.txt
REBN,Item_14,1871,data\03_sections\REBN__10-K__0001213900-26-046490__Item_14.txt
REBN,Item_15,515,data\03_sections\REBN__10-K__0001213900-26-046490__Item_15.txt
REBN,Item_16,58261,data\03_sections\REBN__10-K__0001213900-26-046490__Item_16.txt
REBN,Signatures,12884,data\03_sections\REBN__10-K__0001213900-26-046490__Signatures.txt
RENT,HEADER,29221,data\03_sections\RENT__10-K__0001468327-24-000114__HEADER.txt
RENT,Item_1,48684,data\03_sections\RENT__10-K__0001468327-24-000114__Item_1.txt
RENT,Item_1A,204906,data\03_sections\RENT__10-K__0001468327-24-000114__Item_1A.txt
RENT,Item_1B,41,data\03_sections\RENT__10-K__0001468327-24-000114__Item_1B.txt
RENT,Item_1C,4244,data\03_sections\RENT__10-K__0001468327-24-000114__Item_1C.txt
RENT,Item_2,662,data\03_sections\RENT__10-K__0001468327-24-000114__Item_2.txt
RENT,Item_3,196,data\03_sections\RENT__10-K__0001468327-24-000114__Item_3.txt
RENT,Item_4,77,data\03_sections\RENT__10-K__0001468327-24-000114__Item_4.txt
RENT,Item_5,3278,data\03_sections\RENT__10-K__0001468327-24-000114__Item_5.txt
RENT,Item_6,82586,data\03_sections\RENT__10-K__0001468327-24-000114__Item_6.txt
RENT,Item_7A,2904,data\03_sections\RENT__10-K__0001468327-24-000114__Item_7A.txt
RENT,Item_8,93915,data\03_sections\RENT__10-K__0001468327-24-000114__Item_8.txt
RENT,Item_9,99,data\03_sections\RENT__10-K__0001468327-24-000114__Item_9.txt
RENT,Item_9A,8006,data\03_sections\RENT__10-K__0001468327-24-000114__Item_9A.txt
RENT,Item_9B,571,data\03_sections\RENT__10-K__0001468327-24-000114__Item_9B.txt
RENT,Item_9C,110,data\03_sections\RENT__10-K__0001468327-24-000114__Item_9C.txt
RENT,Item_10,298,data\03_sections\RENT__10-K__0001468327-24-000114__Item_10.txt
RENT,Item_11,125,data\03_sections\RENT__10-K__0001468327-24-000114__Item_11.txt
RENT,Item_12,165,data\03_sections\RENT__10-K__0001468327-24-000114__Item_12.txt
RENT,Item_13,175,data\03_sections\RENT__10-K__0001468327-24-000114__Item_13.txt
RENT,Item_14,153,data\03_sections\RENT__10-K__0001468327-24-000114__Item_14.txt
RENT,Item_15,1241,data\03_sections\RENT__10-K__0001468327-24-000114__Item_15.txt
RENT,Item_16,37,data\03_sections\RENT__10-K__0001468327-24-000114__Item_16.txt
RENT,Signatures,467,data\03_sections\RENT__10-K__0001468327-24-000114__Signatures.txt
RENT,HEADER,25603,data\03_sections\RENT__10-K__0001468327-25-000056__HEADER.txt
RENT,Item_1,44359,data\03_sections\RENT__10-K__0001468327-25-000056__Item_1.txt
RENT,Item_1A,206070,data\03_sections\RENT__10-K__0001468327-25-000056__Item_1A.txt
RENT,Item_1B,41,data\03_sections\RENT__10-K__0001468327-25-000056__Item_1B.txt
RENT,Item_1C,4917,data\03_sections\RENT__10-K__0001468327-25-000056__Item_1C.txt
RENT,Item_2,760,data\03_sections\RENT__10-K__0001468327-25-000056__Item_2.txt
RENT,Item_3,196,data\03_sections\RENT__10-K__0001468327-25-000056__Item_3.txt
RENT,Item_4,77,data\03_sections\RENT__10-K__0001468327-25-000056__Item_4.txt
RENT,Item_5,2743,data\03_sections\RENT__10-K__0001468327-25-000056__Item_5.txt
RENT,Item_6,76822,data\03_sections\RENT__10-K__0001468327-25-000056__Item_6.txt
RENT,Item_7A,2907,data\03_sections\RENT__10-K__0001468327-25-000056__Item_7A.txt
RENT,Item_8,85420,data\03_sections\RENT__10-K__0001468327-25-000056__Item_8.txt
RENT,Item_9,99,data\03_sections\RENT__10-K__0001468327-25-000056__Item_9.txt
RENT,Item_9A,7973,data\03_sections\RENT__10-K__0001468327-25-000056__Item_9A.txt
RENT,Item_9B,541,data\03_sections\RENT__10-K__0001468327-25-000056__Item_9B.txt
RENT,Item_9C,106,data\03_sections\RENT__10-K__0001468327-25-000056__Item_9C.txt
RENT,Item_10,627,data\03_sections\RENT__10-K__0001468327-25-000056__Item_10.txt
RENT,Item_11,125,data\03_sections\RENT__10-K__0001468327-25-000056__Item_11.txt
RENT,Item_12,165,data\03_sections\RENT__10-K__0001468327-25-000056__Item_12.txt
RENT,Item_13,175,data\03_sections\RENT__10-K__0001468327-25-000056__Item_13.txt
RENT,Item_14,153,data\03_sections\RENT__10-K__0001468327-25-000056__Item_14.txt
RENT,Item_15,1569,data\03_sections\RENT__10-K__0001468327-25-000056__Item_15.txt
RENT,Item_16,37,data\03_sections\RENT__10-K__0001468327-25-000056__Item_16.txt
RENT,Signatures,467,data\03_sections\RENT__10-K__0001468327-25-000056__Signatures.txt
RENT,HEADER,30152,data\03_sections\RENT__10-K__0001468327-26-000020__HEADER.txt
RENT,Item_1,46039,data\03_sections\RENT__10-K__0001468327-26-000020__Item_1.txt
RENT,Item_1A,237362,data\03_sections\RENT__10-K__0001468327-26-000020__Item_1A.txt
RENT,Item_1B,41,data\03_sections\RENT__10-K__0001468327-26-000020__Item_1B.txt
RENT,Item_1C,5032,data\03_sections\RENT__10-K__0001468327-26-000020__Item_1C.txt
RENT,Item_2,792,data\03_sections\RENT__10-K__0001468327-26-000020__Item_2.txt
RENT,Item_3,196,data\03_sections\RENT__10-K__0001468327-26-000020__Item_3.txt
RENT,Item_4,77,data\03_sections\RENT__10-K__0001468327-26-000020__Item_4.txt
RENT,Item_5,2741,data\03_sections\RENT__10-K__0001468327-26-000020__Item_5.txt
RENT,Item_6,77013,data\03_sections\RENT__10-K__0001468327-26-000020__Item_6.txt
RENT,Item_7A,2907,data\03_sections\RENT__10-K__0001468327-26-000020__Item_7A.txt
RENT,Item_8,107748,data\03_sections\RENT__10-K__0001468327-26-000020__Item_8.txt
RENT,Item_9,99,data\03_sections\RENT__10-K__0001468327-26-000020__Item_9.txt
RENT,Item_9A,8180,data\03_sections\RENT__10-K__0001468327-26-000020__Item_9A.txt
RENT,Item_9B,171,data\03_sections\RENT__10-K__0001468327-26-000020__Item_9B.txt
RENT,Item_9C,106,data\03_sections\RENT__10-K__0001468327-26-000020__Item_9C.txt
RENT,Item_10,627,data\03_sections\RENT__10-K__0001468327-26-000020__Item_10.txt
RENT,Item_11,125,data\03_sections\RENT__10-K__0001468327-26-000020__Item_11.txt
RENT,Item_12,165,data\03_sections\RENT__10-K__0001468327-26-000020__Item_12.txt
RENT,Item_13,175,data\03_sections\RENT__10-K__0001468327-26-000020__Item_13.txt
RENT,Item_14,153,data\03_sections\RENT__10-K__0001468327-26-000020__Item_14.txt
RENT,Item_15,1571,data\03_sections\RENT__10-K__0001468327-26-000020__Item_15.txt
RENT,Item_16,37,data\03_sections\RENT__10-K__0001468327-26-000020__Item_16.txt
RENT,Signatures,467,data\03_sections\RENT__10-K__0001468327-26-000020__Signatures.txt
RH,HEADER,41422,data\03_sections\RH__10-K__0001104659-26-037992__HEADER.txt
RH,Item_1,15273,data\03_sections\RH__10-K__0001104659-26-037992__Item_1.txt
RH,Item_1A,49433,data\03_sections\RH__10-K__0001104659-26-037992__Item_1A.txt
RH,Item_1B,41,data\03_sections\RH__10-K__0001104659-26-037992__Item_1B.txt
RH,Item_1C,6276,data\03_sections\RH__10-K__0001104659-26-037992__Item_1C.txt
RH,Item_2,1633,data\03_sections\RH__10-K__0001104659-26-037992__Item_2.txt
RH,Item_3,2021,data\03_sections\RH__10-K__0001104659-26-037992__Item_3.txt
RH,Item_4,104,data\03_sections\RH__10-K__0001104659-26-037992__Item_4.txt
RH,Item_5,1939,data\03_sections\RH__10-K__0001104659-26-037992__Item_5.txt
RH,Item_6,63,data\03_sections\RH__10-K__0001104659-26-037992__Item_6.txt
RH,Item_7,5465,data\03_sections\RH__10-K__0001104659-26-037992__Item_7.txt
RH,Item_7A,5980,data\03_sections\RH__10-K__0001104659-26-037992__Item_7A.txt
RH,Item_8,123917,data\03_sections\RH__10-K__0001104659-26-037992__Item_8.txt
RH,Item_9,99,data\03_sections\RH__10-K__0001104659-26-037992__Item_9.txt
RH,Item_9A,3116,data\03_sections\RH__10-K__0001104659-26-037992__Item_9A.txt
RH,Item_9B,781,data\03_sections\RH__10-K__0001104659-26-037992__Item_9B.txt
RH,Item_9C,147,data\03_sections\RH__10-K__0001104659-26-037992__Item_9C.txt
RH,Item_10,263,data\03_sections\RH__10-K__0001104659-26-037992__Item_10.txt
RH,Item_11,152,data\03_sections\RH__10-K__0001104659-26-037992__Item_11.txt
RH,Item_12,224,data\03_sections\RH__10-K__0001104659-26-037992__Item_12.txt
RH,Item_13,202,data\03_sections\RH__10-K__0001104659-26-037992__Item_13.txt
RH,Item_14,227,data\03_sections\RH__10-K__0001104659-26-037992__Item_14.txt
RH,Item_15,1380,data\03_sections\RH__10-K__0001104659-26-037992__Item_15.txt
RH,Item_16,518,data\03_sections\RH__10-K__0001104659-26-037992__Item_16.txt
RH,Signatures,1549,data\03_sections\RH__10-K__0001104659-26-037992__Signatures.txt
RH,HEADER,42325,data\03_sections\RH__10-K__0001558370-24-004248__HEADER.txt
RH,Item_1A,57427,data\03_sections\RH__10-K__0001558370-24-004248__Item_1A.txt
RH,Item_1,14379,data\03_sections\RH__10-K__0001558370-24-004248__Item_1.txt
RH,Item_1B,41,data\03_sections\RH__10-K__0001558370-24-004248__Item_1B.txt
RH,Item_1C,6194,data\03_sections\RH__10-K__0001558370-24-004248__Item_1C.txt
RH,Item_2,1628,data\03_sections\RH__10-K__0001558370-24-004248__Item_2.txt
RH,Item_3,2090,data\03_sections\RH__10-K__0001558370-24-004248__Item_3.txt
RH,Item_4,104,data\03_sections\RH__10-K__0001558370-24-004248__Item_4.txt
RH,Item_5,1940,data\03_sections\RH__10-K__0001558370-24-004248__Item_5.txt
RH,Item_6,63,data\03_sections\RH__10-K__0001558370-24-004248__Item_6.txt
RH,Item_7,5522,data\03_sections\RH__10-K__0001558370-24-004248__Item_7.txt
RH,Item_7A,6831,data\03_sections\RH__10-K__0001558370-24-004248__Item_7A.txt
RH,Item_8,137999,data\03_sections\RH__10-K__0001558370-24-004248__Item_8.txt
RH,Item_9,99,data\03_sections\RH__10-K__0001558370-24-004248__Item_9.txt
RH,Item_9A,3116,data\03_sections\RH__10-K__0001558370-24-004248__Item_9A.txt
RH,Item_9B,826,data\03_sections\RH__10-K__0001558370-24-004248__Item_9B.txt
RH,Item_9C,147,data\03_sections\RH__10-K__0001558370-24-004248__Item_9C.txt
RH,Item_10,263,data\03_sections\RH__10-K__0001558370-24-004248__Item_10.txt
RH,Item_11,152,data\03_sections\RH__10-K__0001558370-24-004248__Item_11.txt
RH,Item_12,224,data\03_sections\RH__10-K__0001558370-24-004248__Item_12.txt
RH,Item_13,202,data\03_sections\RH__10-K__0001558370-24-004248__Item_13.txt
RH,Item_14,227,data\03_sections\RH__10-K__0001558370-24-004248__Item_14.txt
RH,Item_15,1380,data\03_sections\RH__10-K__0001558370-24-004248__Item_15.txt
RH,Item_16,366,data\03_sections\RH__10-K__0001558370-24-004248__Item_16.txt
RH,Signatures,1549,data\03_sections\RH__10-K__0001558370-24-004248__Signatures.txt
RH,HEADER,47942,data\03_sections\RH__10-K__0001558370-25-004329__HEADER.txt
RH,Item_1,15733,data\03_sections\RH__10-K__0001558370-25-004329__Item_1.txt
RH,Item_1A,50014,data\03_sections\RH__10-K__0001558370-25-004329__Item_1A.txt
RH,Item_1B,41,data\03_sections\RH__10-K__0001558370-25-004329__Item_1B.txt
RH,Item_1C,6278,data\03_sections\RH__10-K__0001558370-25-004329__Item_1C.txt
RH,Item_2,1572,data\03_sections\RH__10-K__0001558370-25-004329__Item_2.txt
RH,Item_3,2021,data\03_sections\RH__10-K__0001558370-25-004329__Item_3.txt
RH,Item_4,104,data\03_sections\RH__10-K__0001558370-25-004329__Item_4.txt
RH,Item_5,1937,data\03_sections\RH__10-K__0001558370-25-004329__Item_5.txt
RH,Item_6,61,data\03_sections\RH__10-K__0001558370-25-004329__Item_6.txt
RH,Item_7,5405,data\03_sections\RH__10-K__0001558370-25-004329__Item_7.txt
RH,Item_7A,6113,data\03_sections\RH__10-K__0001558370-25-004329__Item_7A.txt
RH,Item_8,138787,data\03_sections\RH__10-K__0001558370-25-004329__Item_8.txt
RH,Item_9,99,data\03_sections\RH__10-K__0001558370-25-004329__Item_9.txt
RH,Item_9A,3116,data\03_sections\RH__10-K__0001558370-25-004329__Item_9A.txt
RH,Item_9B,1414,data\03_sections\RH__10-K__0001558370-25-004329__Item_9B.txt
RH,Item_9C,414,data\03_sections\RH__10-K__0001558370-25-004329__Item_9C.txt
RH,Item_11,152,data\03_sections\RH__10-K__0001558370-25-004329__Item_11.txt
RH,Item_12,224,data\03_sections\RH__10-K__0001558370-25-004329__Item_12.txt
RH,Item_13,202,data\03_sections\RH__10-K__0001558370-25-004329__Item_13.txt
RH,Item_14,227,data\03_sections\RH__10-K__0001558370-25-004329__Item_14.txt
RH,Item_15,1380,data\03_sections\RH__10-K__0001558370-25-004329__Item_15.txt
RH,Item_16,463,data\03_sections\RH__10-K__0001558370-25-004329__Item_16.txt
RH,Signatures,1548,data\03_sections\RH__10-K__0001558370-25-004329__Signatures.txt
RIME,HEADER,192654,data\03_sections\RIME__10-K__0001493152-23-024594__HEADER.txt
RIME,Signatures,78604,data\03_sections\RIME__10-K__0001493152-23-024594__Signatures.txt
RIME,FULL_DOCUMENT_FALLBACK,271260,data\03_sections\RIME__10-K__0001493152-23-024594__FULL_DOCUMENT_FALLBACK.txt
RIME,HEADER,33245,data\03_sections\RIME__10-K__0001493152-26-014724__HEADER.txt
RIME,Item_7,98,data\03_sections\RIME__10-K__0001493152-26-014724__Item_7.txt
RIME,Item_1A,90431,data\03_sections\RIME__10-K__0001493152-26-014724__Item_1A.txt
RIME,Item_8,983,data\03_sections\RIME__10-K__0001493152-26-014724__Item_8.txt
RIME,Signatures,130002,data\03_sections\RIME__10-K__0001493152-26-014724__Signatures.txt
RIME,HEADER,26972,data\03_sections\RIME__10-K__0001641172-25-004792__HEADER.txt
RIME,Item_7,98,data\03_sections\RIME__10-K__0001641172-25-004792__Item_7.txt
RIME,Item_1A,85905,data\03_sections\RIME__10-K__0001641172-25-004792__Item_1A.txt
RIME,Item_8,839,data\03_sections\RIME__10-K__0001641172-25-004792__Item_8.txt
RIME,Signatures,97652,data\03_sections\RIME__10-K__0001641172-25-004792__Signatures.txt
SAH,HEADER,29995,data\03_sections\SAH__10-K__0001043509-24-000022__HEADER.txt
SAH,Item_1,31423,data\03_sections\SAH__10-K__0001043509-24-000022__Item_1.txt
SAH,Item_1A,75176,data\03_sections\SAH__10-K__0001043509-24-000022__Item_1A.txt
SAH,Item_1B,42,data\03_sections\SAH__10-K__0001043509-24-000022__Item_1B.txt
SAH,Item_1C,4018,data\03_sections\SAH__10-K__0001043509-24-000022__Item_1C.txt
SAH,Item_2,1435,data\03_sections\SAH__10-K__0001043509-24-000022__Item_2.txt
SAH,Item_3,229,data\03_sections\SAH__10-K__0001043509-24-000022__Item_3.txt
SAH,Item_4,83,data\03_sections\SAH__10-K__0001043509-24-000022__Item_4.txt
SAH,Item_5,2826,data\03_sections\SAH__10-K__0001043509-24-000022__Item_5.txt
SAH,Item_6,131,data\03_sections\SAH__10-K__0001043509-24-000022__Item_6.txt
SAH,Item_7,122318,data\03_sections\SAH__10-K__0001043509-24-000022__Item_7.txt
SAH,Item_7A,3049,data\03_sections\SAH__10-K__0001043509-24-000022__Item_7A.txt
SAH,Item_8,147,data\03_sections\SAH__10-K__0001043509-24-000022__Item_8.txt
SAH,Item_9,100,data\03_sections\SAH__10-K__0001043509-24-000022__Item_9.txt
SAH,Item_9A,2666,data\03_sections\SAH__10-K__0001043509-24-000022__Item_9A.txt
SAH,Item_9B,353,data\03_sections\SAH__10-K__0001043509-24-000022__Item_9B.txt
SAH,Item_9C,119,data\03_sections\SAH__10-K__0001043509-24-000022__Item_9C.txt
SAH,Item_10,797,data\03_sections\SAH__10-K__0001043509-24-000022__Item_10.txt
SAH,Item_11,229,data\03_sections\SAH__10-K__0001043509-24-000022__Item_11.txt
SAH,Item_12,356,data\03_sections\SAH__10-K__0001043509-24-000022__Item_12.txt
SAH,Item_13,520,data\03_sections\SAH__10-K__0001043509-24-000022__Item_13.txt
SAH,Item_14,433,data\03_sections\SAH__10-K__0001043509-24-000022__Item_14.txt
SAH,Item_15,1498,data\03_sections\SAH__10-K__0001043509-24-000022__Item_15.txt
SAH,Item_16,60,data\03_sections\SAH__10-K__0001043509-24-000022__Item_16.txt
SAH,Signatures,118958,data\03_sections\SAH__10-K__0001043509-24-000022__Signatures.txt
SAH,HEADER,29830,data\03_sections\SAH__10-K__0001043509-25-000003__HEADER.txt
SAH,Item_1,31581,data\03_sections\SAH__10-K__0001043509-25-000003__Item_1.txt
SAH,Item_1A,78357,data\03_sections\SAH__10-K__0001043509-25-000003__Item_1A.txt
SAH,Item_1B,42,data\03_sections\SAH__10-K__0001043509-25-000003__Item_1B.txt
SAH,Item_1C,5065,data\03_sections\SAH__10-K__0001043509-25-000003__Item_1C.txt
SAH,Item_2,1399,data\03_sections\SAH__10-K__0001043509-25-000003__Item_2.txt
SAH,Item_3,229,data\03_sections\SAH__10-K__0001043509-25-000003__Item_3.txt
SAH,Item_4,83,data\03_sections\SAH__10-K__0001043509-25-000003__Item_4.txt
SAH,Item_5,2826,data\03_sections\SAH__10-K__0001043509-25-000003__Item_5.txt
SAH,Item_6,131,data\03_sections\SAH__10-K__0001043509-25-000003__Item_6.txt
SAH,Item_7,120820,data\03_sections\SAH__10-K__0001043509-25-000003__Item_7.txt
SAH,Item_7A,2939,data\03_sections\SAH__10-K__0001043509-25-000003__Item_7A.txt
SAH,Item_8,147,data\03_sections\SAH__10-K__0001043509-25-000003__Item_8.txt
SAH,Item_9,100,data\03_sections\SAH__10-K__0001043509-25-000003__Item_9.txt
SAH,Item_9A,2666,data\03_sections\SAH__10-K__0001043509-25-000003__Item_9A.txt
SAH,Item_9B,353,data\03_sections\SAH__10-K__0001043509-25-000003__Item_9B.txt
SAH,Item_9C,119,data\03_sections\SAH__10-K__0001043509-25-000003__Item_9C.txt
SAH,Item_10,797,data\03_sections\SAH__10-K__0001043509-25-000003__Item_10.txt
SAH,Item_11,229,data\03_sections\SAH__10-K__0001043509-25-000003__Item_11.txt
SAH,Item_12,356,data\03_sections\SAH__10-K__0001043509-25-000003__Item_12.txt
