chunk_id,company,section,chunk_index,token_count,flag
MUSA__10-K__0001573516-26-000090__Item_9C__chunk_0000,MUSA,Item_9C,0,26,too_short
MUSA__10-K__0001573516-26-000090__Part_III__chunk_0000,MUSA,Part_III,0,2,too_short
M__10-K__0001628280-24-012734__Item_1B__chunk_0000,M,Item_1B,0,12,too_short
M__10-K__0001628280-24-012734__Item_4__chunk_0000,M,Item_4,0,12,too_short
M__10-K__0001628280-24-012734__Item_6__chunk_0000,M,Item_6,0,7,too_short
M__10-K__0001628280-24-012734__Item_9C__chunk_0000,M,Item_9C,0,24,too_short
M__10-K__0001628280-24-012734__Part_II__chunk_0000,M,Part_II,0,2,too_short
M__10-K__0001628280-24-012734__Part_III__chunk_0000,M,Part_III,0,2,too_short
M__10-K__0001628280-24-012734__Part_IV__chunk_0000,M,Part_IV,0,2,too_short
M__10-K__0001628280-25-014315__Item_1B__chunk_0000,M,Item_1B,0,12,too_short
M__10-K__0001628280-25-014315__Item_4__chunk_0000,M,Item_4,0,17,too_short
M__10-K__0001628280-25-014315__Item_6__chunk_0000,M,Item_6,0,12,too_short
M__10-K__0001628280-25-014315__Item_9C__chunk_0000,M,Item_9C,0,24,too_short
M__10-K__0001628280-25-014315__Part_II__chunk_0000,M,Part_II,0,2,too_short
M__10-K__0001628280-25-014315__Part_III__chunk_0000,M,Part_III,0,2,too_short
M__10-K__0001628280-25-014315__Part_IV__chunk_0000,M,Part_IV,0,2,too_short
M__10-K__0001628280-26-021721__Item_1B__chunk_0000,M,Item_1B,0,12,too_short
M__10-K__0001628280-26-021721__Item_4__chunk_0000,M,Item_4,0,17,too_short
M__10-K__0001628280-26-021721__Item_6__chunk_0000,M,Item_6,0,12,too_short
M__10-K__0001628280-26-021721__Item_9C__chunk_0000,M,Item_9C,0,24,too_short
M__10-K__0001628280-26-021721__Part_II__chunk_0000,M,Part_II,0,2,too_short
M__10-K__0001628280-26-021721__Part_III__chunk_0000,M,Part_III,0,2,too_short
M__10-K__0001628280-26-021721__Part_IV__chunk_0000,M,Part_IV,0,2,too_short
NGVC__10-K__0001437749-23-033880__Item_11__chunk_0000,NGVC,Item_11,0,40,too_short
NGVC__10-K__0001437749-23-033880__Item_16__chunk_0000,NGVC,Item_16,0,18,too_short
NGVC__10-K__0001437749-23-033880__Item_1B__chunk_0000,NGVC,Item_1B,0,17,too_short
NGVC__10-K__0001437749-23-033880__Item_4__chunk_0000,NGVC,Item_4,0,17,too_short
NGVC__10-K__0001437749-23-033880__Item_6__chunk_0000,NGVC,Item_6,0,11,too_short
NGVC__10-K__0001437749-23-033880__Item_9__chunk_0000,NGVC,Item_9,0,21,too_short
NGVC__10-K__0001437749-23-033880__Item_9B__chunk_0000,NGVC,Item_9B,0,10,too_short
NGVC__10-K__0001437749-23-033880__Item_9C__chunk_0000,NGVC,Item_9C,0,23,too_short
NGVC__10-K__0001437749-23-033880__Part_I__chunk_0000,NGVC,Part_I,0,2,too_short
NGVC__10-K__0001437749-23-033880__Part_II__chunk_0000,NGVC,Part_II,0,2,too_short
NGVC__10-K__0001437749-23-033880__Part_III__chunk_0000,NGVC,Part_III,0,2,too_short
NGVC__10-K__0001437749-23-033880__Part_IV__chunk_0000,NGVC,Part_IV,0,2,too_short
NGVC__10-K__0001437749-24-037351__Item_11__chunk_0000,NGVC,Item_11,0,40,too_short
NGVC__10-K__0001437749-24-037351__Item_16__chunk_0000,NGVC,Item_16,0,18,too_short
NGVC__10-K__0001437749-24-037351__Item_1B__chunk_0000,NGVC,Item_1B,0,12,too_short
NGVC__10-K__0001437749-24-037351__Item_4__chunk_0000,NGVC,Item_4,0,17,too_short
NGVC__10-K__0001437749-24-037351__Item_6__chunk_0000,NGVC,Item_6,0,11,too_short
NGVC__10-K__0001437749-24-037351__Item_9__chunk_0000,NGVC,Item_9,0,21,too_short
NGVC__10-K__0001437749-24-037351__Item_9B__chunk_0000,NGVC,Item_9B,0,10,too_short
NGVC__10-K__0001437749-24-037351__Item_9C__chunk_0000,NGVC,Item_9C,0,24,too_short
NGVC__10-K__0001437749-24-037351__Part_I__chunk_0000,NGVC,Part_I,0,2,too_short
NGVC__10-K__0001437749-24-037351__Part_II__chunk_0000,NGVC,Part_II,0,2,too_short
NGVC__10-K__0001437749-24-037351__Part_III__chunk_0000,NGVC,Part_III,0,2,too_short
NGVC__10-K__0001437749-24-037351__Part_IV__chunk_0000,NGVC,Part_IV,0,2,too_short
NGVC__10-K__0001437749-25-037556__Item_11__chunk_0000,NGVC,Item_11,0,40,too_short
NGVC__10-K__0001437749-25-037556__Item_16__chunk_0000,NGVC,Item_16,0,18,too_short
NGVC__10-K__0001437749-25-037556__Item_1B__chunk_0000,NGVC,Item_1B,0,12,too_short
NGVC__10-K__0001437749-25-037556__Item_4__chunk_0000,NGVC,Item_4,0,17,too_short
NGVC__10-K__0001437749-25-037556__Item_6__chunk_0000,NGVC,Item_6,0,11,too_short
NGVC__10-K__0001437749-25-037556__Item_9__chunk_0000,NGVC,Item_9,0,21,too_short
NGVC__10-K__0001437749-25-037556__Item_9B__chunk_0000,NGVC,Item_9B,0,10,too_short
NGVC__10-K__0001437749-25-037556__Item_9C__chunk_0000,NGVC,Item_9C,0,23,too_short
NGVC__10-K__0001437749-25-037556__Part_I__chunk_0000,NGVC,Part_I,0,2,too_short
NGVC__10-K__0001437749-25-037556__Part_II__chunk_0000,NGVC,Part_II,0,2,too_short
NGVC__10-K__0001437749-25-037556__Part_III__chunk_0000,NGVC,Part_III,0,2,too_short
NGVC__10-K__0001437749-25-037556__Part_IV__chunk_0000,NGVC,Part_IV,0,2,too_short
NKE__10-K__0000320187-23-000039__Item_1B__chunk_0000,NKE,Item_1B,0,14,too_short
NKE__10-K__0000320187-23-000039__Item_4__chunk_0000,NKE,Item_4,0,27,too_short
NKE__10-K__0000320187-23-000039__Item_9B__chunk_0000,NKE,Item_9B,0,15,too_short
NKE__10-K__0000320187-23-000039__Item_9C__chunk_0000,NKE,Item_9C,0,38,too_short
NKE__10-K__0000320187-23-000039__Part_IV__chunk_0000,NKE,Part_IV,0,2,too_short
NKE__10-K__0000320187-24-000044__Item_4__chunk_0000,NKE,Item_4,0,27,too_short
NKE__10-K__0000320187-24-000044__Item_9C__chunk_0000,NKE,Item_9C,0,37,too_short
NKE__10-K__0000320187-24-000044__Part_IV__chunk_0000,NKE,Part_IV,0,2,too_short
NKE__10-K__0000320187-25-000047__Item_1B__chunk_0000,NKE,Item_1B,0,14,too_short
NKE__10-K__0000320187-25-000047__Item_4__chunk_0000,NKE,Item_4,0,28,too_short
NKE__10-K__0000320187-25-000047__Item_9C__chunk_0000,NKE,Item_9C,0,38,too_short
NKE__10-K__0000320187-25-000047__Part_IV__chunk_0000,NKE,Part_IV,0,2,too_short
NWL__10-K__0000814453-24-000017__Item_3__chunk_0000,NWL,Item_3,0,35,too_short
NWL__10-K__0000814453-24-000017__Item_9C__chunk_0000,NWL,Item_9C,0,25,too_short
NWL__10-K__0000814453-25-000008__Item_3__chunk_0000,NWL,Item_3,0,35,too_short
NWL__10-K__0000814453-25-000008__Item_9C__chunk_0000,NWL,Item_9C,0,25,too_short
NWL__10-K__0000814453-26-000008__Item_3__chunk_0000,NWL,Item_3,0,35,too_short
NWL__10-K__0000814453-26-000008__Item_9C__chunk_0000,NWL,Item_9C,0,25,too_short
NWL__10-K__0000814453-26-000008__Part_II__chunk_0000,NWL,Part_II,0,2,too_short
OLLI__10-K__0001140361-24-015681__Item_40__chunk_0000,OLLI,Item_40,0,22,too_short
ONEW__10-K__0001772921-23-000087__Item_4__chunk_0000,ONEW,Item_4,0,17,too_short
ONEW__10-K__0001772921-23-000087__Item_6__chunk_0000,ONEW,Item_6,0,31,too_short
ONEW__10-K__0001772921-23-000087__Item_9B__chunk_0000,ONEW,Item_9B,0,10,too_short
ONEW__10-K__0001772921-23-000087__Item_9C__chunk_0000,ONEW,Item_9C,0,23,too_short
ONEW__10-K__0001772921-23-000087__Part_II__chunk_0000,ONEW,Part_II,0,2,too_short
ONEW__10-K__0001772921-23-000087__Part_III__chunk_0000,ONEW,Part_III,0,2,too_short
ONEW__10-K__0001772921-23-000087__Part_IV__chunk_0000,ONEW,Part_IV,0,2,too_short
ONEW__10-K__0001772921-24-000101__Item_4__chunk_0000,ONEW,Item_4,0,17,too_short
ONEW__10-K__0001772921-24-000101__Item_6__chunk_0000,ONEW,Item_6,0,8,too_short
ONEW__10-K__0001772921-24-000101__Item_9C__chunk_0000,ONEW,Item_9C,0,23,too_short
ONEW__10-K__0001772921-24-000101__Part_II__chunk_0000,ONEW,Part_II,0,2,too_short
ONEW__10-K__0001772921-24-000101__Part_III__chunk_0000,ONEW,Part_III,0,2,too_short
ONEW__10-K__0001772921-24-000101__Part_IV__chunk_0000,ONEW,Part_IV,0,2,too_short
ONEW__10-K__0001772921-25-000085__Item_4__chunk_0000,ONEW,Item_4,0,17,too_short
ONEW__10-K__0001772921-25-000085__Item_6__chunk_0000,ONEW,Item_6,0,8,too_short
ONEW__10-K__0001772921-25-000085__Item_9C__chunk_0000,ONEW,Item_9C,0,23,too_short
ONEW__10-K__0001772921-25-000085__Part_II__chunk_0000,ONEW,Part_II,0,2,too_short
ONEW__10-K__0001772921-25-000085__Part_III__chunk_0000,ONEW,Part_III,0,2,too_short
ONEW__10-K__0001772921-25-000085__Part_IV__chunk_0000,ONEW,Part_IV,0,2,too_short
ORBS__10-K__0001493152-24-012608__Item_16__chunk_0000,ORBS,Item_16,0,19,too_short
ORLY__10-K__0000898173-24-000009__Item_4__chunk_0000,ORLY,Item_4,0,21,too_short
ORLY__10-K__0000898173-25-000008__Item_4__chunk_0000,ORLY,Item_4,0,21,too_short
ORLY__10-K__0000898173-26-000009__Item_4__chunk_0000,ORLY,Item_4,0,21,too_short
OXM__10-K__0000075288-24-000003__Item_4__chunk_0000,OXM,Item_4,0,11,too_short
OXM__10-K__0000075288-24-000003__Item_9C__chunk_0000,OXM,Item_9C,0,18,too_short
OXM__10-K__0000075288-24-000003__Part_IV__chunk_0000,OXM,Part_IV,0,2,too_short
OXM__10-K__0000075288-25-000033__Item_1B__chunk_0000,OXM,Item_1B,0,11,too_short
OXM__10-K__0000075288-25-000033__Item_4__chunk_0000,OXM,Item_4,0,11,too_short
OXM__10-K__0000075288-25-000033__Item_9C__chunk_0000,OXM,Item_9C,0,18,too_short
OXM__10-K__0000075288-25-000033__Part_III__chunk_0000,OXM,Part_III,0,39,too_short
OXM__10-K__0000075288-25-000033__Part_IV__chunk_0000,OXM,Part_IV,0,2,too_short
OXM__10-K__0000075288-26-000026__Item_1B__chunk_0000,OXM,Item_1B,0,11,too_short
OXM__10-K__0000075288-26-000026__Item_4__chunk_0000,OXM,Item_4,0,11,too_short
OXM__10-K__0000075288-26-000026__Item_9C__chunk_0000,OXM,Item_9C,0,18,too_short
OXM__10-K__0000075288-26-000026__Part_III__chunk_0000,OXM,Part_III,0,39,too_short
OXM__10-K__0000075288-26-000026__Part_IV__chunk_0000,OXM,Part_IV,0,2,too_short
PAG__10-K__0001019849-24-000033__Item_4__chunk_0000,PAG,Item_4,0,11,too_short
PAG__10-K__0001019849-24-000033__Item_6__chunk_0000,PAG,Item_6,0,7,too_short
PAG__10-K__0001019849-24-000033__Part_II__chunk_0000,PAG,Part_II,0,2,too_short
PAG__10-K__0001019849-25-000022__Item_4__chunk_0000,PAG,Item_4,0,11,too_short
PAG__10-K__0001019849-25-000022__Item_6__chunk_0000,PAG,Item_6,0,7,too_short
PAG__10-K__0001019849-25-000022__Part_II__chunk_0000,PAG,Part_II,0,2,too_short
PAG__10-K__0001628280-26-012830__Item_4__chunk_0000,PAG,Item_4,0,11,too_short
PAG__10-K__0001628280-26-012830__Item_6__chunk_0000,PAG,Item_6,0,7,too_short
PAG__10-K__0001628280-26-012830__Part_II__chunk_0000,PAG,Part_II,0,2,too_short
PETS__10-K__0001040130-24-000046__Item_9__chunk_0000,PETS,Item_9,0,30,too_short
PETS__10-K__0001040130-24-000046__Item_9C__chunk_0000,PETS,Item_9C,0,29,too_short
PETS__10-K__0001040130-24-000046__Part_III__chunk_0000,PETS,Part_III,0,2,too_short
PETS__10-K__0001040130-24-000046__Part_IV__chunk_0000,PETS,Part_IV,0,2,too_short
PETS__10-K__0001040130-25-000072__Item_9__chunk_0000,PETS,Item_9,0,30,too_short
PETS__10-K__0001040130-25-000072__Item_9C__chunk_0000,PETS,Item_9C,0,29,too_short
PETS__10-K__0001040130-25-000072__Part_III__chunk_0000,PETS,Part_III,0,2,too_short
PETS__10-K__0001040130-25-000072__Part_IV__chunk_0000,PETS,Part_IV,0,2,too_short
PETS__10-K__0001040130-26-000019__Item_3__chunk_0000,PETS,Item_3,0,42,too_short
PETS__10-K__0001040130-26-000019__Item_9C__chunk_0000,PETS,Item_9C,0,29,too_short
PETS__10-K__0001040130-26-000019__Part_III__chunk_0000,PETS,Part_III,0,2,too_short
PETS__10-K__0001040130-26-000019__Part_IV__chunk_0000,PETS,Part_IV,0,2,too_short
PEW__10-K__0001193125-26-104172__Item_7A__chunk_0000,PEW,Item_7A,0,18,too_short
PEW__10-K__0001193125-26-104172__Item_8__chunk_0000,PEW,Item_8,0,37,too_short
PLBY__10-K__0001628280-26-018238__Item_4__chunk_0000,PLBY,Item_4,0,13,too_short
PLBY__10-K__0001628280-26-018238__Item_9C__chunk_0000,PLBY,Item_9C,0,19,too_short
PLBY__10-K__0001628280-26-018238__Part_IV__chunk_0000,PLBY,Part_IV,0,2,too_short
PLBY__10-K__0001803914-24-000022__Item_4__chunk_0000,PLBY,Item_4,0,13,too_short
PLBY__10-K__0001803914-24-000022__Item_7A__chunk_0000,PLBY,Item_7A,0,19,too_short
PLBY__10-K__0001803914-24-000022__Item_9C__chunk_0000,PLBY,Item_9C,0,19,too_short
PLBY__10-K__0001803914-24-000022__Part_IV__chunk_0000,PLBY,Part_IV,0,2,too_short
PLBY__10-K__0001803914-25-000030__Item_4__chunk_0000,PLBY,Item_4,0,13,too_short
PLBY__10-K__0001803914-25-000030__Item_7A__chunk_0000,PLBY,Item_7A,0,19,too_short
PLBY__10-K__0001803914-25-000030__Item_9C__chunk_0000,PLBY,Item_9C,0,19,too_short
PLBY__10-K__0001803914-25-000030__Part_IV__chunk_0000,PLBY,Part_IV,0,2,too_short
PLCE__10-K__0001628280-24-020436__Item_11__chunk_0000,PLCE,Item_11,0,41,too_short
PLCE__10-K__0001628280-24-020436__Item_14__chunk_0000,PLCE,Item_14,0,49,too_short
PLCE__10-K__0001628280-24-020436__Item_4__chunk_0000,PLCE,Item_4,0,21,too_short
PLCE__10-K__0001628280-24-020436__Item_6__chunk_0000,PLCE,Item_6,0,13,too_short
PLCE__10-K__0001628280-24-020436__Item_9C__chunk_0000,PLCE,Item_9C,0,32,too_short
PLCE__10-K__0001628280-24-020436__Part_II__chunk_0000,PLCE,Part_II,0,2,too_short
PLCE__10-K__0001628280-24-020436__Part_III__chunk_0000,PLCE,Part_III,0,2,too_short
PLCE__10-K__0001628280-24-020436__Part_IV__chunk_0000,PLCE,Part_IV,0,2,too_short
PLCE__10-K__0001628280-25-018195__Item_11__chunk_0000,PLCE,Item_11,0,41,too_short
PLCE__10-K__0001628280-25-018195__Item_14__chunk_0000,PLCE,Item_14,0,49,too_short
PLCE__10-K__0001628280-25-018195__Item_4__chunk_0000,PLCE,Item_4,0,21,too_short
PLCE__10-K__0001628280-25-018195__Item_6__chunk_0000,PLCE,Item_6,0,13,too_short
PLCE__10-K__0001628280-25-018195__Item_9B__chunk_0000,PLCE,Item_9B,0,11,too_short
PLCE__10-K__0001628280-25-018195__Item_9C__chunk_0000,PLCE,Item_9C,0,32,too_short
PLCE__10-K__0001628280-25-018195__Part_II__chunk_0000,PLCE,Part_II,0,2,too_short
PLCE__10-K__0001628280-25-018195__Part_III__chunk_0000,PLCE,Part_III,0,2,too_short
PLCE__10-K__0001628280-25-018195__Part_IV__chunk_0000,PLCE,Part_IV,0,2,too_short
PLCE__10-K__0001628280-26-024672__Item_11__chunk_0000,PLCE,Item_11,0,41,too_short
PLCE__10-K__0001628280-26-024672__Item_14__chunk_0000,PLCE,Item_14,0,49,too_short
PLCE__10-K__0001628280-26-024672__Item_4__chunk_0000,PLCE,Item_4,0,21,too_short
PLCE__10-K__0001628280-26-024672__Item_6__chunk_0000,PLCE,Item_6,0,13,too_short
PLCE__10-K__0001628280-26-024672__Item_9B__chunk_0000,PLCE,Item_9B,0,11,too_short
PLCE__10-K__0001628280-26-024672__Item_9C__chunk_0000,PLCE,Item_9C,0,32,too_short
PLCE__10-K__0001628280-26-024672__Part_II__chunk_0000,PLCE,Part_II,0,2,too_short
PLCE__10-K__0001628280-26-024672__Part_III__chunk_0000,PLCE,Part_III,0,2,too_short
PLCE__10-K__0001628280-26-024672__Part_IV__chunk_0000,PLCE,Part_IV,0,2,too_short
POWW__10-K__0000950170-25-086893__Item_6__chunk_0000,POWW,Item_6,0,9,too_short
POWW__10-K__0000950170-25-086893__Item_8__chunk_0000,POWW,Item_8,0,41,too_short
POWW__10-K__0000950170-25-086893__Item_9B__chunk_0000,POWW,Item_9B,0,9,too_short
POWW__10-K__0000950170-25-086893__Part_I__chunk_0000,POWW,Part_I,0,2,too_short
POWW__10-K__0001193125-26-276653__Item_8__chunk_0000,POWW,Item_8,0,38,too_short
POWW__10-K__0001193125-26-276653__Item_9B__chunk_0000,POWW,Item_9B,0,9,too_short
POWW__10-K__0001193125-26-276653__Part_I__chunk_0000,POWW,Part_I,0,2,too_short
PRPL__10-K__0001213900-24-021861__Item_1B__chunk_0000,PRPL,Item_1B,0,12,too_short
PRPL__10-K__0001213900-24-021861__Item_4__chunk_0000,PRPL,Item_4,0,13,too_short
PRPL__10-K__0001213900-24-021861__Item_6__chunk_0000,PRPL,Item_6,0,7,too_short
PRPL__10-K__0001213900-24-021861__Item_8__chunk_0000,PRPL,Item_8,0,42,too_short
PRPL__10-K__0001213900-24-021861__Item_9__chunk_0000,PRPL,Item_9,0,21,too_short
PRPL__10-K__0001213900-24-021861__Item_9C__chunk_0000,PRPL,Item_9C,0,20,too_short
PRPL__10-K__0001213900-25-023815__Item_1B__chunk_0000,PRPL,Item_1B,0,12,too_short
PRPL__10-K__0001213900-25-023815__Item_8__chunk_0000,PRPL,Item_8,0,42,too_short
PRPL__10-K__0001213900-25-023815__Item_9__chunk_0000,PRPL,Item_9,0,21,too_short
PRPL__10-K__0001213900-25-023815__Item_9C__chunk_0000,PRPL,Item_9C,0,20,too_short
PRPL__10-K__0001213900-25-023815__Part_I__chunk_0000,PRPL,Part_I,0,2,too_short
PRPL__10-K__0001213900-25-023815__Part_III__chunk_0000,PRPL,Part_III,0,2,too_short
PRPL__10-K__0001213900-25-023815__Part_IV__chunk_0000,PRPL,Part_IV,0,2,too_short
PRPL__10-K__0001213900-26-036974__Item_1B__chunk_0000,PRPL,Item_1B,0,12,too_short
PRPL__10-K__0001213900-26-036974__Item_4__chunk_0000,PRPL,Item_4,0,13,too_short
PRPL__10-K__0001213900-26-036974__Item_6__chunk_0000,PRPL,Item_6,0,7,too_short
PRPL__10-K__0001213900-26-036974__Item_8__chunk_0000,PRPL,Item_8,0,42,too_short
PRPL__10-K__0001213900-26-036974__Item_9__chunk_0000,PRPL,Item_9,0,21,too_short
PRPL__10-K__0001213900-26-036974__Item_9C__chunk_0000,PRPL,Item_9C,0,20,too_short
PRPL__10-K__0001213900-26-036974__Part_I__chunk_0000,PRPL,Part_I,0,2,too_short
PRPL__10-K__0001213900-26-036974__Part_II__chunk_0000,PRPL,Part_II,0,2,too_short
PRPL__10-K__0001213900-26-036974__Part_III__chunk_0000,PRPL,Part_III,0,2,too_short
PRPL__10-K__0001213900-26-036974__Part_IV__chunk_0000,PRPL,Part_IV,0,2,too_short
PRTS__10-K__0001378950-24-000034__Item_4__chunk_0000,PRTS,Item_4,0,22,too_short
PRTS__10-K__0001378950-24-000034__Item_9C__chunk_0000,PRTS,Item_9C,0,36,too_short
PRTS__10-K__0001378950-24-000034__Part_III__chunk_0000,PRTS,Part_III,0,2,too_short
PRTS__10-K__0001378950-24-000034__Part_IV__chunk_0000,PRTS,Part_IV,0,2,too_short
PRTS__10-K__0001378950-25-000036__Item_4__chunk_0000,PRTS,Item_4,0,22,too_short
PRTS__10-K__0001378950-25-000036__Item_9C__chunk_0000,PRTS,Item_9C,0,36,too_short
PRTS__10-K__0001378950-25-000036__Part_III__chunk_0000,PRTS,Part_III,0,2,too_short
PRTS__10-K__0001378950-25-000036__Part_IV__chunk_0000,PRTS,Part_IV,0,2,too_short
PRTS__10-K__0001378950-26-000035__Item_4__chunk_0000,PRTS,Item_4,0,22,too_short
PRTS__10-K__0001378950-26-000035__Item_9C__chunk_0000,PRTS,Item_9C,0,36,too_short
PRTS__10-K__0001378950-26-000035__Part_III__chunk_0000,PRTS,Part_III,0,2,too_short
PRTS__10-K__0001378950-26-000035__Part_IV__chunk_0000,PRTS,Part_IV,0,2,too_short
PSMT__10-K__0001041803-23-000054__Item_1B__chunk_0000,PSMT,Item_1B,0,16,too_short
PSMT__10-K__0001041803-23-000054__Item_4__chunk_0000,PSMT,Item_4,0,16,too_short
PSMT__10-K__0001041803-23-000054__Item_8__chunk_0000,PSMT,Item_8,0,28,too_short
PSMT__10-K__0001041803-23-000054__Item_9__chunk_0000,PSMT,Item_9,0,20,too_short
PSMT__10-K__0001041803-23-000054__Item_9B__chunk_0000,PSMT,Item_9B,0,14,too_short
PSMT__10-K__0001041803-23-000054__Item_9C__chunk_0000,PSMT,Item_9C,0,18,too_short
PSMT__10-K__0001041803-23-000054__Part_IV__chunk_0000,PSMT,Part_IV,0,2,too_short
PSMT__10-K__0001041803-24-000044__Item_4__chunk_0000,PSMT,Item_4,0,16,too_short
PSMT__10-K__0001041803-24-000044__Item_8__chunk_0000,PSMT,Item_8,0,28,too_short
PSMT__10-K__0001041803-24-000044__Item_9__chunk_0000,PSMT,Item_9,0,20,too_short
PSMT__10-K__0001041803-24-000044__Item_9C__chunk_0000,PSMT,Item_9C,0,18,too_short
PSMT__10-K__0001041803-24-000044__Part_IV__chunk_0000,PSMT,Part_IV,0,2,too_short
PSMT__10-K__0001041803-25-000060__Item_4__chunk_0000,PSMT,Item_4,0,16,too_short
PSMT__10-K__0001041803-25-000060__Item_8__chunk_0000,PSMT,Item_8,0,28,too_short
PSMT__10-K__0001041803-25-000060__Item_9__chunk_0000,PSMT,Item_9,0,20,too_short
PSMT__10-K__0001041803-25-000060__Item_9C__chunk_0000,PSMT,Item_9C,0,18,too_short
PSMT__10-K__0001041803-25-000060__Part_IV__chunk_0000,PSMT,Part_IV,0,2,too_short
PTRN__10-K__0001811935-26-000013__Item_11__chunk_0000,PTRN,Item_11,0,21,too_short
PTRN__10-K__0001811935-26-000013__Item_12__chunk_0000,PTRN,Item_12,0,33,too_short
PTRN__10-K__0001811935-26-000013__Item_13__chunk_0000,PTRN,Item_13,0,28,too_short
PTRN__10-K__0001811935-26-000013__Item_14__chunk_0000,PTRN,Item_14,0,28,too_short
PTRN__10-K__0001811935-26-000013__Item_4__chunk_0000,PTRN,Item_4,0,16,too_short
PTRN__10-K__0001811935-26-000013__Item_9C__chunk_0000,PTRN,Item_9C,0,23,too_short
PTRN__10-K__0001811935-26-000013__Part_IV__chunk_0000,PTRN,Part_IV,0,2,too_short
PVH__10-K__0000078239-24-000013__Item_4__chunk_0000,PVH,Item_4,0,13,too_short
PVH__10-K__0000078239-24-000013__Item_8__chunk_0000,PVH,Item_8,0,33,too_short
PVH__10-K__0000078239-24-000013__Item_9C__chunk_0000,PVH,Item_9C,0,19,too_short
PVH__10-K__0000078239-24-000013__Part_I__chunk_0000,PVH,Part_I,0,2,too_short
PVH__10-K__0000078239-24-000013__Part_IV__chunk_0000,PVH,Part_IV,0,2,too_short
PVH__10-K__0000078239-25-000018__Item_1B__chunk_0000,PVH,Item_1B,0,11,too_short
PVH__10-K__0000078239-25-000018__Item_4__chunk_0000,PVH,Item_4,0,13,too_short
PVH__10-K__0000078239-25-000018__Item_8__chunk_0000,PVH,Item_8,0,33,too_short
PVH__10-K__0000078239-25-000018__Item_9C__chunk_0000,PVH,Item_9C,0,19,too_short
PVH__10-K__0000078239-25-000018__Part_I__chunk_0000,PVH,Part_I,0,2,too_short
PVH__10-K__0000078239-25-000018__Part_IV__chunk_0000,PVH,Part_IV,0,2,too_short
PVH__10-K__0000078239-26-000021__Item_1B__chunk_0000,PVH,Item_1B,0,13,too_short
PVH__10-K__0000078239-26-000021__Item_4__chunk_0000,PVH,Item_4,0,13,too_short
PVH__10-K__0000078239-26-000021__Item_8__chunk_0000,PVH,Item_8,0,33,too_short
PVH__10-K__0000078239-26-000021__Item_9C__chunk_0000,PVH,Item_9C,0,19,too_short
PVH__10-K__0000078239-26-000021__Part_I__chunk_0000,PVH,Part_I,0,2,too_short
PVH__10-K__0000078239-26-000021__Part_IV__chunk_0000,PVH,Part_IV,0,2,too_short
RCKY__10-K__0001437749-24-007987__Item_1B__chunk_0000,RCKY,Item_1B,0,15,too_short
RCKY__10-K__0001437749-24-007987__Item_4__chunk_0000,RCKY,Item_4,0,21,too_short
RCKY__10-K__0001437749-24-007987__Item_6__chunk_0000,RCKY,Item_6,0,8,too_short
RCKY__10-K__0001437749-24-007987__Item_9__chunk_0000,RCKY,Item_9,0,31,too_short
RCKY__10-K__0001437749-24-007987__Item_9C__chunk_0000,RCKY,Item_9C,0,27,too_short
RCKY__10-K__0001437749-24-007987__Part_I__chunk_0000,RCKY,Part_I,0,2,too_short
RCKY__10-K__0001437749-24-007987__Part_II__chunk_0000,RCKY,Part_II,0,2,too_short
RCKY__10-K__0001437749-24-007987__Part_III__chunk_0000,RCKY,Part_III,0,2,too_short
RCKY__10-K__0001437749-24-007987__Part_IV__chunk_0000,RCKY,Part_IV,0,2,too_short
RCKY__10-K__0001437749-25-008025__Item_1B__chunk_0000,RCKY,Item_1B,0,15,too_short
RCKY__10-K__0001437749-25-008025__Item_4__chunk_0000,RCKY,Item_4,0,21,too_short
RCKY__10-K__0001437749-25-008025__Item_6__chunk_0000,RCKY,Item_6,0,8,too_short
RCKY__10-K__0001437749-25-008025__Item_9__chunk_0000,RCKY,Item_9,0,31,too_short
RCKY__10-K__0001437749-25-008025__Item_9C__chunk_0000,RCKY,Item_9C,0,27,too_short
RCKY__10-K__0001437749-25-008025__Part_I__chunk_0000,RCKY,Part_I,0,2,too_short
RCKY__10-K__0001437749-25-008025__Part_II__chunk_0000,RCKY,Part_II,0,2,too_short
RCKY__10-K__0001437749-25-008025__Part_III__chunk_0000,RCKY,Part_III,0,2,too_short
