chunk_id,ticker,year,section_label,token_count
642,AAP,2025,Item_1A,500
643,AAP,2025,Item_1A,500
644,AAP,2025,Item_1A,500
645,AAP,2025,Item_1A,500
646,AAP,2025,Item_1A,500
647,AAP,2025,Item_1A,500
648,AAP,2025,Item_1A,500
649,AAP,2025,Item_1A,500
650,AAP,2025,Item_1A,500
651,AAP,2025,Item_1A,500
652,AAP,2025,Item_1A,500
653,AAP,2025,Item_1A,500
654,AAP,2025,Item_1A,500
655,AAP,2025,Item_1A,500
656,AAP,2025,Item_1A,500
657,AAP,2025,Item_1A,183
658,AAP,2025,Item_1C,500
659,AAP,2025,Item_1C,194
660,AAP,2025,Item_2,134
661,AAP,2025,Item_5,500
662,AAP,2025,Item_5,500
663,AAP,2025,Item_5,500
664,AAP,2025,Item_5,500
665,AAP,2025,Item_5,252
666,AAP,2025,Item_7,500
667,AAP,2025,Item_7,500
668,AAP,2025,Item_7,500
669,AAP,2025,Item_7,500
670,AAP,2025,Item_7,500
671,AAP,2025,Item_7,500
672,AAP,2025,Item_7,500
673,AAP,2025,Item_7,500
674,AAP,2025,Item_7,500
675,AAP,2025,Item_7,500
676,AAP,2025,Item_7,500
677,AAP,2025,Item_7,500
678,AAP,2025,Item_7,500
679,AAP,2025,Item_7,500
680,AAP,2025,Item_7,500
681,AAP,2025,Item_7,500
682,AAP,2025,Item_7,500
683,AAP,2025,Item_7,500
684,AAP,2025,Item_7,500
685,AAP,2025,Item_7,500
686,AAP,2025,Item_7,500
687,AAP,2025,Item_7,148
688,AAP,2025,Item_7A,258
689,AAP,2025,Item_9A,500
690,AAP,2025,Item_9A,500
691,AAP,2025,Item_9A,500
692,AAP,2025,Item_9A,73
693,AAP,2025,Item_9B,69
712,AAP,2026,Item_1,500
713,AAP,2026,Item_1,500
714,AAP,2026,Item_1,500
715,AAP,2026,Item_1,500
716,AAP,2026,Item_1,500
717,AAP,2026,Item_1,500
718,AAP,2026,Item_1,500
719,AAP,2026,Item_1,500
720,AAP,2026,Item_1,500
721,AAP,2026,Item_1,500
722,AAP,2026,Item_1,500
723,AAP,2026,Item_1,140
724,AAP,2026,Item_10,170
725,AAP,2026,Item_11,68
726,AAP,2026,Item_12,66
727,AAP,2026,Item_13,56
728,AAP,2026,Item_14,57
729,AAP,2026,Item_15,500
730,AAP,2026,Item_15,500
731,AAP,2026,Item_15,500
732,AAP,2026,Item_15,500
733,AAP,2026,Item_15,500
734,AAP,2026,Item_15,500
735,AAP,2026,Item_15,500
736,AAP,2026,Item_15,500
737,AAP,2026,Item_15,500
738,AAP,2026,Item_15,500
739,AAP,2026,Item_15,500
740,AAP,2026,Item_15,500
741,AAP,2026,Item_15,500
742,AAP,2026,Item_15,500
743,AAP,2026,Item_15,500
744,AAP,2026,Item_15,500
